City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
359,greenville,35.6127,-77.3663,8.01,99,100,3.09,US,1738029519
360,n'dalatando,-9.2978,14.9116,19.26,95,100,1.22,AO,1738029520
361,sandnessjoen,66.0217,12.6316,-0.47,69,100,10.69,NO,1738029521
362,wewak,-3.5534,143.6268,30.6,62,41,3.04,PG,1738029522
363,palikir - national government center,6.9248,158.1611,30.41,74,100,3.09,FM,1738029523
364,shar,49.5886,81.0453,-12.52,86,100,3.93,KZ,1738029525
365,amga,60.8953,131.9608,-32.84,97,99,0.71,RU,1738029526
366,carnarvon,-24.8667,113.6333,34.01,46,20,3.01,AU,1738029527
367,basco,20.4487,121.9702,19.56,73,100,14.95,PH,1738029528
368,aktau,43.65,51.2,-1.68,81,6,3.62,KZ,1738029529
369,colonia menno,-22.3667,-59.8167,31.17,48,100,4.86,PY,1738029530
370,mahuta,-10.8667,39.45,21.08,96,97,1.3,TZ,1738029531
371,labytnangi,66.6572,66.4183,-20.93,98,100,2.93,RU,1738029532
372,estancia,-11.2683,-37.4383,24.58,87,93,1.9,BR,1738029533
373,bandarbeyla,9.4942,50.8122,21.8,85,60,5.67,SO,1738029534
374,toliara,-23.35,43.6667,25.54,94,100,7.44,MG,1738029535
375,irymple,-34.25,142.1667,25.61,38,0,3.58,AU,1738029536
376,aljezur,37.3191,-8.8033,13.46,74,20,7.06,PT,1738029537
377,kasama,-10.2129,31.1808,16.65,93,100,1.57,ZM,1738029538
378,turgen,43.4006,77.5933,-4.29,63,88,3.51,KZ,1738029539
379,airuk,7.2772,168.8203,27.26,83,93,10.67,MH,1738029540
380,mugia,43.1041,-9.2179,8.84,69,81,16.73,ES,1738029542
381,betio village,1.358,172.9211,30.02,80,79,8.18,KI,1738029543
382,saint-pierre,-21.3393,55.4781,26.82,65,0,3.09,RE,1738029544
383,brisas de zicatela,15.8369,-97.0419,24.52,79,99,1.31,MX,1738029545
384,riberalta,-10.9833,-66.1,24.77,78,30,1.38,BO,1738029546
385,sydney mines,46.2367,-60.2177,-0.56,85,75,4.12,CA,1738029547
386,kozhevnikovo,56.2589,83.9714,-10.74,92,100,2.26,RU,1738029548
387,fredericton,45.9454,-66.6656,-1.43,71,100,7.72,CA,1738029549
388,afikpo,5.8931,7.9374,24.34,86,11,1.72,NG,1738029550
389,lihue,21.9789,-159.3672,23.77,60,75,9.26,US,1738029551
390,ad dawadimi,24.5077,44.3924,9.64,80,0,4.52,SA,1738029552
391,oberkirch,48.5324,8.0786,8.83,90,100,0.45,DE,1738029553
392,monte alegre de minas,-18.8706,-48.8808,21.64,88,100,2.23,BR,1738029554
393,vila franca do campo,37.7167,-25.4333,15.23,81,4,2.19,PT,1738029555
394,ataq,14.5377,46.8319,17.16,72,4,2.45,YE,1738029556
395,humahuaca,-23.2054,-65.3505,15.69,72,84,2.14,AR,1738029557
396,taltal,-25.4,-70.4833,19.61,83,11,1.85,CL,1738029558
397,maumere,-8.6199,122.2111,26.3,87,100,1.76,ID,1738029560
398,athi river,-1.4507,36.9824,18.71,88,75,1.54,KE,1738029561
399,bengkulu,-3.8004,102.2655,25.38,83,99,0.88,ID,1738029562
400,antofagasta,-23.65,-70.4,20.6,85,63,1.83,CL,1738029286
401,luanda,-8.8368,13.2343,24.48,87,76,2.25,AO,1738029271
402,severo-yeniseyskiy,60.3725,93.0408,-34.54,100,38,1.92,RU,1738029565
403,minab,27.1467,57.0801,18.03,68,14,2.74,IR,1738029566
404,bridgewater,44.3835,-64.5155,-0.18,73,80,8.23,CA,1738029567
405,callao,-12.0667,-77.15,24.84,83,0,5.14,PE,1738029568
406,pocoes,-14.5297,-40.3653,18.29,96,17,1.78,BR,1738029569
407,lagoa nova,-6.1,-36.4833,21.12,88,13,3.78,BR,1738029570
408,huadian,42.9633,126.7478,-7.35,93,100,3.16,CN,1738029571
409,mersa matruh,31.3525,27.2453,15.11,88,40,0.0,EG,1738029572
410,jinghong,21.991,100.7341,11.48,67,100,0.47,CN,1738029573
411,arica,-18.475,-70.3042,21.13,73,0,2.06,CL,1738029574
412,kailua-kona,19.6406,-155.9956,26.98,75,0,3.09,US,1738029345
413,agde,43.3108,3.4758,9.02,91,0,6.17,FR,1738029576
414,santa marta,11.2408,-74.199,29.03,61,23,5.66,CO,1738029577
415,qamdo,31.1667,97.2333,-7.12,13,99,0.66,CN,1738029579
416,cooper's town,26.8667,-77.5167,19.6,64,43,0.93,BS,1738029580
417,beledweyne,4.7358,45.2036,21.94,75,81,3.22,SO,1738029581
418,xilin hot,43.9667,116.0333,-20.83,80,12,2.3,CN,1738029582
419,alofi,-19.0595,-169.9187,25.94,89,75,1.54,NU,1738029583
420,ventspils,57.3894,21.5606,5.96,100,100,3.09,LV,1738029584
421,kencong,-8.2833,113.3667,26.98,81,96,1.22,ID,1738029585
422,gebeit,21.0667,36.3167,12.17,80,3,2.03,SD,1738029586
423,vrangel',42.7297,133.0839,0.16,61,88,9.93,RU,1738029587
424,kinel'-cherkassy,53.4706,51.4743,0.23,94,100,6.03,RU,1738029588
425,elumalai,9.8667,77.7,20.38,82,96,0.52,IN,1738029589
426,balabac,7.9868,117.0645,27.38,74,100,5.2,PH,1738029590
427,nabire,-3.3667,135.4833,28.8,74,88,1.85,ID,1738029591
428,wynyard,-41.0,145.7167,20.1,52,46,1.79,AU,1738029592
429,happy valley-goose bay,53.3168,-60.3315,-9.83,79,100,5.66,CA,1738029593
430,chany,55.3121,76.7647,-12.75,95,100,4.24,RU,1738029594
431,constitucion,-35.3333,-72.4167,15.12,72,0,5.03,CL,1738029596
432,buka,40.8108,69.1986,2.3,66,100,0.62,UZ,1738029597
433,sangsong-ni,39.1694,126.8856,-8.69,72,80,3.92,KP,1738029598
434,undurkhaan,47.3194,110.6556,-21.42,87,18,1.72,MN,1738029599
435,sebring,27.4956,-81.4409,16.84,71,0,0.89,US,1738029600
436,faya-largeau,17.9257,19.1043,17.61,21,32,7.76,TD,1738029601
437,barra do garcas,-15.89,-52.2567,22.95,91,100,0.81,BR,1738029602
438,lethem,3.3803,-59.7968,27.43,56,48,2.94,GY,1738029603
439,mil'kovo,55.6078,37.7956,4.24,72,100,3.2,RU,1738029604
440,sovetskaya gavan',48.9723,140.2878,-9.26,92,100,8.26,RU,1738029605
441,kendari,-3.945,122.4989,26.99,82,100,1.23,ID,1738029606
442,courtenay,49.6866,-124.9936,4.11,65,20,1.03,CA,1738029607
443,rehoboth,-23.3167,17.0833,24.99,41,100,3.19,NA,1738029608
444,orchard homes,46.8633,-114.0484,-7.45,77,1,0.89,US,1738029609
445,sisimiut,66.9395,-53.6735,-13.55,66,88,5.43,GL,1738029334
446,luganville,-15.5333,167.1667,29.53,75,100,3.71,VU,1738029611
447,san patricio,28.017,-97.5169,12.7,90,100,3.44,US,1738029613
448,mariental,-24.6333,17.9667,25.42,44,100,4.8,NA,1738029614
449,bilhaur,26.85,80.0833,8.9,46,0,1.85,IN,1738029615
450,solnechnyy,50.7214,136.6319,-13.83,87,100,4.81,RU,1738029616
451,xinyang,32.1228,114.0656,3.0,36,0,2.3,CN,1738029618
452,badiyah,22.45,58.8,16.59,58,47,3.01,OM,1738029619
453,castillos,-34.1667,-53.8333,20.49,84,74,4.43,UY,1738029620
454,san miguel de salcedo,-1.0333,-78.5667,11.48,82,20,4.12,EC,1738029621
455,greymouth,-42.4667,171.2,18.42,52,30,3.54,NZ,1738029606
456,kodinsk,58.6881,99.1844,-36.37,100,45,0.98,RU,1738029623
457,praia,14.9215,-23.5087,22.3,73,20,8.23,CV,1738029624
458,ponta delgada,37.7333,-25.6667,15.4,72,20,5.14,PT,1738029625
459,copala,16.65,-98.9833,24.88,81,1,1.01,MX,1738029626
460,yarmouth,41.7057,-70.2286,2.78,64,25,8.94,US,1738029627
461,kotlas,61.2611,46.6556,0.84,99,100,3.02,RU,1738029629
462,atar,20.5169,-13.0499,21.54,15,0,5.49,MR,1738029630
463,ukhta,63.5671,53.6835,-7.19,95,100,3.86,RU,1738029631
464,troitsko-pechorsk,62.7084,56.1964,-8.66,95,100,3.72,RU,1738029632
465,kitami,43.8031,143.8908,-0.3,89,70,5.94,JP,1738029633
466,dakingari,11.6451,4.0605,21.41,14,7,3.34,NG,1738029634
467,newman,37.3138,-121.0208,10.59,52,0,1.34,US,1738029635
468,fort campbell north,36.6543,-87.4606,1.03,44,0,3.6,US,1738029636
469,duba,27.3513,35.6901,19.04,43,27,3.75,SA,1738029637
470,lubao,14.9167,120.55,24.84,65,100,5.02,PH,1738029638
471,waingapu,-9.6567,120.2641,27.89,75,100,1.02,ID,1738029639
472,parfino,57.9731,31.6481,1.82,95,100,2.4,RU,1738029640
473,batticaloa,7.7102,81.6924,25.11,74,100,2.17,LK,1738029641
474,luebo,-5.35,21.4167,20.44,99,95,0.65,CD,1738029642
475,luwuk,-0.9516,122.7875,26.62,76,100,1.25,ID,1738029643
476,bathsheba,13.2167,-59.5167,27.34,74,40,5.66,BB,1738029644
477,kyzyl-mazhalyk,51.1333,90.6,-23.74,100,100,0.13,RU,1738029645
478,ulaangom,49.9811,92.0667,-27.56,95,96,1.28,MN,1738029647
479,saint-mandrier-sur-mer,43.078,5.929,13.44,87,96,2.24,FR,1738029648
480,boyolangu,-8.1181,111.8935,27.29,79,100,0.14,ID,1738029649
481,zhob,31.3411,69.4481,7.77,23,0,1.02,PK,1738029651
482,candolim,15.5181,73.7626,22.0,78,54,1.03,IN,1738029653
483,ain touta,35.3768,5.9,9.44,59,0,2.05,DZ,1738029654
484,balkanabat,39.5108,54.3671,3.58,65,9,1.48,TM,1738029655
485,al bawiti,28.3492,28.8659,12.2,78,100,2.79,EG,1738029656
486,syktyvkar,61.6764,50.8099,-2.15,100,100,1.0,RU,1738029657
487,chemax,20.65,-87.9333,21.21,95,87,1.61,MX,1738029658
488,las khorey,11.1595,48.1967,21.07,65,2,2.5,SO,1738029659
489,aldan,58.6031,125.3894,-26.66,96,100,1.23,RU,1738029660
490,fort bragg,35.139,-79.006,8.91,96,100,3.6,US,1738029442
491,el nido,11.1858,119.3956,28.41,81,66,3.61,PH,1738029663
492,luena,-11.7833,19.9167,16.77,98,100,1.94,AO,1738029664
493,ipueiras,-7.0333,-40.45,21.45,90,15,1.89,BR,1738029665
494,micheweni,-4.9667,39.8333,25.78,84,28,3.57,TZ,1738029666
495,portage la prairie,49.9728,-98.2926,-5.95,79,100,2.57,CA,1738029667
496,galesong,-5.3166,119.3661,26.91,78,100,1.01,ID,1738029668
497,longjiang,47.3303,123.1836,-14.3,80,98,5.0,CN,1738029670
498,kerema,-7.9631,145.7785,30.05,71,90,3.14,PG,1738029671
499,pasighat,28.0667,95.3333,17.6,53,83,1.29,IN,1738029672
500,sao felix do xingu,-6.6447,-51.995,22.12,97,69,0.45,BR,1738029673
501,bolobo,-2.1667,16.2333,22.5,91,100,1.92,CD,1738029674
502,manalongon,9.2209,122.886,26.55,81,100,4.08,PH,1738029675
503,roxas,11.5853,122.7511,25.49,83,100,6.44,PH,1738029676
504,viedma,-40.8135,-62.9967,16.0,51,0,4.39,AR,1738029677
505,kill devil hills,36.0307,-75.676,6.1,93,100,3.6,US,1738029678
506,peskovka,59.0448,52.3606,0.52,98,100,3.66,RU,1738029680
507,sao gabriel da cachoeira,-0.1303,-67.0892,22.88,97,100,0.48,BR,1738029681
508,belyy yar,53.6039,91.3903,-18.06,92,40,2.0,RU,1738029682
509,alice springs,-23.7,133.8833,35.75,23,0,6.69,AU,1738029607
510,rio grande,-32.035,-52.0986,23.73,81,100,6.77,BR,1738029684
511,bardai,11.65,7.2333,17.59,18,100,5.21,NG,1738029685
512,mountain home,43.133,-115.6912,-1.29,46,0,2.06,US,1738029686
513,chililabombwe,-12.3648,27.8229,16.35,98,100,2.09,ZM,1738029687
514,manismata,-2.4667,111.0333,27.11,78,100,2.17,ID,1738029688
515,cadillac,44.2519,-85.4012,-0.05,74,100,7.2,US,1738029689
516,salekhard,66.53,66.6019,-21.18,98,100,3.03,RU,1738029690
517,ankang,32.68,109.0172,4.68,39,0,0.35,CN,1738029691
518,manokwari,-0.8667,134.0833,28.05,71,100,2.54,ID,1738029692
519,patong,7.8961,98.2966,29.45,69,51,10.43,TH,1738029693
520,ndibene dahra,15.3338,-15.4766,24.68,15,0,4.62,SN,1738029694
521,los osos,35.3111,-120.8324,11.56,84,0,3.6,US,1738029696
522,twon-brass,4.3151,6.2418,27.17,79,4,4.95,NG,1738029697
523,annaba,36.9,7.7667,13.98,58,0,5.14,DZ,1738029698
524,urangan,-25.3,152.9,27.92,59,41,3.13,AU,1738029699
525,karatsu,33.4425,129.9697,3.28,34,100,0.45,JP,1738029700
526,debark',13.1561,37.8981,8.42,42,0,1.22,ET,1738029701
527,kirensk,57.7853,108.1119,-32.38,100,39,1.12,RU,1738029702
528,zhalantun,48.0,122.7167,-16.89,83,100,3.27,CN,1738029703
529,nieuw nickerie,5.95,-56.9833,25.46,86,9,4.13,SR,1738029704
530,karratha,-20.7377,116.8463,33.28,60,91,4.5,AU,1738029705
531,presidente bernardes,-22.0061,-51.5531,23.21,93,100,2.54,BR,1738029706
532,murzuq,25.9155,13.9184,12.37,32,0,2.9,LY,1738029707
533,lanzhou,36.0564,103.7922,-4.68,62,1,0.87,CN,1738029708
534,selebi-phikwe,-21.979,27.8498,20.02,79,6,4.24,BW,1738029709
535,tabou,4.423,-7.3528,25.93,85,96,2.03,CI,1738029710
536,maevatanana,-13.8831,48.5289,23.39,97,100,1.16,MG,1738029711
537,prachuap khiri khan,12.2167,99.75,24.55,51,49,3.21,TH,1738029639
538,mogadishu,2.0371,45.3438,24.01,82,6,7.33,SO,1738029611
539,mega,4.05,38.3,18.59,44,71,1.7,ET,1738029715
540,fray luis beltran,-39.3167,-65.7667,23.67,15,0,6.45,AR,1738029716
541,lorengau,-2.0226,147.2712,30.22,66,12,3.78,PG,1738029717
542,cimitarra,6.3142,-73.9497,25.7,84,100,1.75,CO,1738029718
543,eirunepe,-6.6603,-69.8736,22.4,98,81,1.01,BR,1738029719
544,mount pearl,47.5166,-52.7813,-3.81,87,40,4.63,CA,1738029720
545,isangel,-19.55,169.2667,30.06,74,75,1.03,VU,1738029721
546,l'govskiy,51.6307,35.2775,3.55,91,31,4.33,RU,1738029722
547,abbeville,50.1,1.8333,7.49,71,100,9.92,FR,1738029604
548,jega,12.2175,4.3792,20.39,15,1,4.73,NG,1738029724
549,carolina,18.3808,-65.9574,25.21,86,2,1.79,PR,1738029725
550,pacific grove,36.6177,-121.9166,10.24,82,0,0.89,US,1738029726
551,ibshaway,29.358,30.6814,13.35,78,100,4.02,EG,1738029727
552,mahibadhoo,3.7833,72.9667,24.92,79,100,1.56,MV,1738029728
553,antsiranana,-12.2787,49.2917,24.9,87,73,2.42,MG,1738029729
554,ghat,24.9647,10.1728,13.19,36,0,1.41,LY,1738029730
555,puerto real,36.5282,-6.1901,15.09,67,20,4.63,ES,1738029731
556,bubaque,11.2833,-15.8333,24.38,80,11,3.32,GW,1738029733
557,lichinga,-13.3128,35.2406,16.98,96,100,2.37,MZ,1738029734
558,jhingergacha,23.1131,89.0938,17.03,39,0,0.31,BD,1738029735
559,lhasa,29.65,91.1,-2.48,17,0,1.45,CN,1738029736
560,tupiza,-21.45,-65.7167,12.04,74,100,1.06,BO,1738029737
561,rethel,49.5,4.3333,6.99,84,100,5.89,FR,1738029738
562,arkalyk,50.2486,66.9114,-16.04,99,100,5.02,KZ,1738029740
563,bucyrus,40.8084,-82.9755,-0.59,56,100,9.32,US,1738029741
564,acarau,-2.8856,-40.12,25.17,89,32,4.48,BR,1738029742
565,saint-philippe,-21.3585,55.7679,26.02,81,69,3.72,RE,1738029743
566,bayanhongor,46.7167,100.1167,-28.62,90,35,0.92,MN,1738029746
567,salaga,8.5508,-0.5188,25.84,10,25,2.42,GH,1738029747
568,timimoun,29.2639,0.231,12.21,43,0,2.06,DZ,1738029748
569,bodo,67.28,14.405,1.02,51,0,11.32,NO,1738029749
570,sainte-anne-des-plaines,45.7647,-73.8116,-0.84,82,100,13.2,CA,1738029751
571,pyt-yakh,60.7499,72.8582,-14.89,98,93,1.59,RU,1738029752
572,puerto yuca,2.9383,-73.2083,25.53,61,78,1.26,CO,1738029753
573,george town,5.4112,100.3354,26.96,58,20,1.54,MY,1738029536
574,iquique,-20.2208,-70.1431,20.52,78,76,0.58,CL,1738029755
